id,place_id,name,formatted_address,formatted_phone_number,international_phone_number,lat,long,rating,url,vicinity,website,state,city
22004,ChIJ88w_YFOYNBwRxEltObleJCM,ah! guest house,"1 Mosselbank St, Mosselbank, Paternoster, 7381, South Africa",082 464 5898,+27 82 464 5898,-32.80433,17.9004,4.8,https://maps.google.com/?cid=2532253040114485700,"1 Mosselbank Street, Mosselbank, Paternoster",http://www.ahguesthouse.com/,Western Cape,paternoster
6806,ChIJKwCP8Km_8h4Rav4-s1-UwQY,aha Alpine Heath Resort,"D119, Jagersrust, Northern Drakensberg, 3354, South Africa",036 438 6484,+27 36 438 6484,-28.6133534,29.0004597,4.4,https://maps.google.com/?cid=486833373482778218,"D119, Jagersrust, Northern Drakensberg",https://aha.co.za/alpine-heath-resort,Province of KwaZulu-Natal,uThukela District Municipality
25855,ChIJibmGumYH9x4RgFsbPSqNnu4,aha Avondale Boutique Hotel,"335 Avondale Rd, Morningside, Durban, 4001, South Africa",031 942 0004,+27 31 942 0004,-29.835019,31.01543,4.5,https://maps.google.com/?cid=17194335639900478336,"335 Avondale Road, Morningside, Durban",https://aha.co.za/avondale-boutique-hotel,Free State,jacobs erf
6513,ChIJfwX7YvZo6B4R4OfkB3yAm_I,aha Bongani Mountain Lodge,"Off N4, Mthethomusha Game Reserve, Kaapmuiden, 1295, South Africa",013 764 3577,+27 13 764 3577,-25.459952,31.289906,4.7,https://maps.google.com/?cid=17481707648765454304,"Off N4, Mthethomusha Game Reserve, Kaapmuiden",https://aha.co.za/bongani-mountain-lodge,Mpumalanga,Ehlanzeni
6536,ChIJBWddDEZ5wh4RBuV-ADjZAk8,aha Casa do Sol Hotel & Resort,"Sabie Rd (R536), Hazyview, 1242, South Africa",013 737 8111,+27 13 737 8111,-25.0485725,31.0817049,4.1,https://maps.google.com/?cid=5693351713499440390,"Sabie Rd (R536), Hazyview",https://aha.co.za/casa-do-sol,Mpumalanga,Mopani
20627,ChIJdYwifASzzR0R8-Hw88p5JHc,aha De Zalze Lodge,"Strand Rd, De Zalze Golf Estate, Stellenbosch, 7600, South Africa",021 880 0740,+27 21 880 0740,-33.970822,18.833999,4.4,https://maps.google.com/?cid=8585120702258012659,"Strand Road, Stellenbosch",https://aha.co.za/de-zalze-lodge,Western Cape,stellenbosch
6473,ChIJ3TbpmpIF9x4RwoaVzvSVDCA,aha Gateway Hotel,"Cnr Centenary Blvd &, Twilight Dr, Umhlanga Ridge, Umhlanga, 4319, South Africa",031 536 9200,+27 31 536 9200,-29.7220409,31.066713,4.1,https://maps.google.com/?cid=2309385587604686530,"Cnr Centenary Blvd &, Twilight Drive, Umhlanga Ridge, Umhlanga",http://aha.co.za/gateway-hotel/,KwaZulu-Natal,NULL
6345,ChIJQasY_GBnzB0RK7l_yzvwv8g,aha Harbour Bridge Hotel & Suites,"Dockrail Road, Foreshore, Cape Town, 8001, South Africa",021 431 9202,+27 21 431 9202,-33.913494,18.4260011,4.3,https://maps.google.com/?cid=14465544667745204523,"Dockrail Road, Foreshore, Cape Town",https://aha.co.za/harbour-bridge,Western Cape,Cape Town
6182,ChIJUSDfqUAqvB4RHi-jVvMrZOY,aha Ivory Tree Game Lodge,"Kgabo Dr, Bagatla Gate, Pilanesberg National Park, 0316, South Africa",014 556 8100,+27 14 556 8100,-25.1859552,27.1446648,4.6,https://maps.google.com/?cid=16601442450525073182,"Kgabo Dr, Bagatla Gate, Pilanesberg National Park",https://aha.co.za/ivory-tree,North West,Bojanala
6572,ChIJ_ekMfsVAnh4RpbIs7hEAcBw,aha Kathu Hotel,"R380, Kathu, 8446, South Africa",053 050 0076,+27 53 050 0076,-27.7032093,23.0346152,3.4,https://maps.google.com/?cid=2049137907463926437,"R380, Kathu",https://aha.co.za/kathu-hotel,Northern Cape,Benede Oranje
6154,ChIJCTWMjT4-lR4RagWbPrQ4hdg,aha Kopanong Hotel & Conference Centre,"243 Glen Gory Rd, Norton's Home Estates, Benoni, 1501, South Africa",011 749 0000,+27 11 749 0000,-26.1069305,28.3202271,4.1,https://maps.google.com/?cid=15601938830890567018,"243 Glen Gory Road, Norton's Home Estates, Benoni",https://aha.co.za/kopanong-hotel/,Central District,NULL
6284,ChIJ9x2CXICAlR4R67hJpPSfkts,Aha Lesedi,"R512, Lanseria, 1739, South Africa",012 205 1395,+27 12 205 1395,-25.8377999,27.882141,4.4,https://maps.google.com/?cid=15821884313983105259,"R512, Lanseria",https://aha.co.za/lesedi,Gauteng,West Rand
14459,ChIJvf3ZKHuVwx4RxBvbQK0pLoE,aha Makalali Private Game Lodge,"D202, Makalali Private Game Reserve, Hoedspruit, 1380, South Africa",015 793 9300,+27 15 793 9300,-24.2192391,30.6323962,4.8,https://maps.google.com/?cid=9308423303915576260,"D202, Makalali Private Game Reserve, Hoedspruit",https://aha.co.za/makalali-lodge,Limpopo,worcester
6453,ChIJv2OQAAEH9x4RUPyyV2yR_Lk,aha Riverside Hotel,"10 Kenneth Kaunda Rd, Durban North, Durban, 4065, South Africa",031 563 0600,+27 31 563 0600,-29.8068356,31.0329223,4.1,https://maps.google.com/?cid=13401746485661596752,"10 Kenneth Kaunda Road, Durban North, Durban",https://aha.co.za/riverside-hotel,KwaZulu-Natal,Durban Metro
6828,ChIJU7paxXKj8B4RhpnHXLVs-8E,aha Shakaland,"R66, South Africa",035 460 0912,+27 35 460 0912,-28.7805232,31.4820368,4.1,https://maps.google.com/?cid=13977885394675931526,R66,https://aha.co.za/Shakaland,Province of KwaZulu-Natal,uThungulu District Municipality
6184,ChIJy5zyGqDSvR4RIT5NKQHfSHg,aha Shepherd's Tree Game Lodge,"R565, Pilanesberg National Park, Bojanala, Sun City, 0316, South Africa",014 551 3910,+27 14 551 3910,-25.3017762,26.9811726,4.8,https://maps.google.com/?cid=8667422678955408929,"R565, Pilanesberg National Park, Bojanala, Sun City",https://aha.co.za/shepherds-tree,North West,Bojanala
6340,ChIJZd8m2H0VzB0RXJTJ6Dob028,aha Simon's Town Quayside Hotel,"St Georges St, Jubilee Square, Simon's Town, Cape Town, 7975, South Africa",021 786 3838,+27 21 786 3838,-34.1928743,18.4327495,4.4,https://maps.google.com/?cid=8057814098123527260,"St Georges St, Jubilee Square, Simon's Town, Cape Town",https://aha.co.za/quayside,Western Cape,Cape Town
14550,ChIJm3b2_f-CvB4R6wPH-PE-vzs,aha Thakadu River Camp,"D53, Thakadu Gate, Madikwe Game Reserve, Molatedi, 2838, South Africa",018 365 9912,+27 18 365 9912,-24.8023342,26.4626393,4.3,https://maps.google.com/?cid=4305228977771316203,"D53, Thakadu Gate, Madikwe Game Reserve, Molatedi",https://aha.co.za/thakadu-river-camp,Limpopo,adriaanshoop
6968,ChIJ9XyQqIvqeB4ReaEnue32yRg,aha The Rex Hotel,"8 Gray St, Knysna Central, Knysna, 6571, South Africa",044 302 5900,+27 44 302 5900,-34.0391226,23.045323,4.3,https://maps.google.com/?cid=1786230228103176569,"8 Gray Street, Knysna Central, Knysna",https://aha.co.za/rex-hotel,Western Cape,NULL
31201,ChIJHcrmHTOtXEgRb0lr3OTpctI,Aherlow House Hotel & Lodges,"Glen of, Newtown, Aherlow, Co. Tipperary, E34 VW22, Ireland",(062) 56153,+353 62 56153,52.4248476,-8.1919702,4.2,https://maps.google.com/?cid=15164440064469715311,"Glen of, Aherlow",http://www.aherlowhouse.ie/,Northern Cape,tipperary
19751,ChIJlwohjB0SlR4RQcqLwD8M-yE,Ahha Guest House,"Corner Of Talisman Ave & Kloof Rd, Bedfordview, Johannnesburg, 2008, South Africa",011 616 3702,+27 11 616 3702,-26.1865653,28.1285167,4.3,https://maps.google.com/?cid=2448564290358856257,"Corner Of Talisman Ave & Kloof Rd, Bedfordview, Johannnesburg",http://www.ahhalux.co.za/,Gauteng,malvern east
33692,ChIJS4g6h6DSeh4RHDiEPQUqeR0,Ahoy Boutique Hotel,"19 La Roche Dr, Humewood, Port Elizabeth, 6001, South Africa",041 582 2888,+27 41 582 2888,-33.97864,25.64224,4.7,https://maps.google.com/?cid=2123774901277177884,"19 La Roche Dr, Humewood, Port Elizabeth",http://www.a-hoy.co.za/,Eastern Cape,humewood
32758,ChIJe7EMt5XLZR4R62TxYGtmLPQ,AHOY Port Alfred,"1 French St, Port Alfred, 6170, Port Alfred, Port Alfred, Eastern Cape, 6170, South Africa",061 811 7554,+27 61 811 7554,-33.591479,26.869778,3.3,https://maps.google.com/?cid=17594550455603651819,"1 French St, Port Alfred, 6170, Port Alfred, Eastern Cape",not available,Eastern Cape,kleinemonde
33799,ChIJ9TVTwVU8uIkRQXfWjGFEmzs,Aida's Victoriana Inn,"205 Cherry St, St Michaels, MD 21663, USA",(410) 745-3368,+1 410-745-3368,38.787175,-76.222927,4.9,https://maps.google.com/?cid=4295101855393281857,"205 Cherry Street, Saint Michaels",http://www.victorianainn.com/,Eastern Cape,saint michaels mission
16907,ChIJkbbpi2NNFmsRblLWCdSPw4g,ainslie village,"Ainslie Village, 23 Quick St, Campbell ACT 2612, Australia",not available,not available,-35.2746957,149.1487682,4.3,https://maps.google.com/?cid=9854878550477656686,"Ainslie Village, 23 Quick Street, Campbell",not available,North West,ainslie
20410,ChIJuVfiDhZp1h0RpU_ZK-a9Llo,Air Del Mar,"12 Awie Dodd St, Bay View, Mossel Bay, 6520, South Africa",082 789 6204,+27 82 789 6204,-34.138305,22.112714,4.8,https://maps.google.com/?cid=6498340108617994149,"12 Awie Dodd Street, Bay View, Mossel Bay",http://www.airdelmar.co.za/,Western Cape,hartenbos
15071,ChIJ77NjFiHod0gRAUj28o5Ujak,Air Force Inn - Britannia Inn,"Huntingdon PE28 4DD, UK",01480 846000,+44 1480 846000,52.3647324,-0.2225493,3.1,https://maps.google.com/?cid=12217514337064339457,Huntingdon,not available,Limpopo,huntingdon
21382,ChIJRfRsoUUXzh0RAvb3zGXVmiE,Aire Del Mar Guest House - Gansbaai,"77 Van Dyk St, Van Dyks Bay, Gansbaai, 7220, South Africa",087 725 2599,+27 87 725 2599,-34.6136896,19.3631512,4.6,https://maps.google.com/?cid=2421482382872278530,"77 Van Dyk Street, Van Dyks Bay, Gansbaai",https://xplorio.com/gansbaai/aire-del-mar/?utm_source=google&utm_campaign=business-listing&utm_medium=organic&utm_content=&utm_term=aire-del-mar,Western Cape,kleinbaai
20025,ChIJhfz4q7ETlR4RfdLzHWvgZz8,Airport Accommodation Johannesburg President Lodge,"9 President Rd, Eastleigh, Johannesburg, 1609, South Africa",082 708 4777,+27 82 708 4777,-26.1425014,28.1675806,4.5,https://maps.google.com/?cid=4568867097659298429,"9 President Road, Eastleigh, Johannesburg",http://www.presidentlodge.co.za/,Gauteng,edenvale
14385,ChIJHw28A6PZxh4R79Sgv_pDaUw,Airport Africa Lodge,"Cnr Zurich & Veldspaat St, Koppiefontein, Magna Via, Polokwane, 0699, South Africa",015 298 8207,+27 15 298 8207,-23.86053,29.476454,3.7,https://maps.google.com/?cid=5506006763673015535,"Cnr Zurich & Veldspaat St, Koppiefontein, Magna Via, Polokwane",not available,Limpopo,koloti
34490,ChIJvzq1kYER9x4R-WnGp_uY9zs,Airport Beach Backpackers,"15 Flamboyant Ave, Westbrook, 4399, South Africa",061 752 6471,+27 61 752 6471,-29.594898,31.166121,4,https://maps.google.com/?cid=4321090574104291833,"15 Flamboyant Avenue, Westbrook",https://www.booksure.com/stayat/airportbeachbackpackers/2428/,KwaZulu Natal,tongaat
19869,ChIJeSdr_lgVlR4RYCeeF4RUHg0,Airport Game Lodge (Pty) Ltd,"21 4th Rd, Kempton Park, Johannesburg, 1619, South Africa",011 396 2969,+27 11 396 2969,-26.072261,28.296607,3.8,https://maps.google.com/?cid=945285898103039840,"21 4th Road, Kempton Park, Johannesburg",http://www.airport-game-lodge.co.za/,Gauteng,kempton park
19234,ChIJwTVnnVcWlR4R8nf5fJWKiB0,Airport Gardens Boutique Hotel,"17 Williams Rd, Beyers Park, Boksburg, 1459, South Africa",087 701 6018,+27 87 701 6018,-26.186977,28.255562,4.5,https://maps.google.com/?cid=2128103198584043506,"17 Williams Road, Beyers Park, Boksburg",http://www.agbh.co.za/,Gauteng,witfield
31663,ChIJC09pPJUWlR4Ra-aOyQerWAA,Airport Grand Hotel Conference Centre,"100 North Rand Rd, Bardene, Boksburg, 1459, South Africa",011 823 1843,+27 11 823 1843,-26.1777723,28.2440036,4,https://maps.google.com/?cid=24957847885244011,"100 North Rand Road, Bardene, Boksburg",http://www.legacyhotels.co.za/en/hotels/airportgrand,Northern Cape,geduld
10853,ChIJAQAAQMsbmx4R1lHy5j9Gf18,Airport Hotel,"27 Mac Dougall St, Monument Heights, Kimberley, 8301, South Africa",053 802 7980,+27 53 802 7980,-28.7663912,24.7570665,3.5,https://maps.google.com/?cid=6881295995916931542,"27 Mac Dougall Street, Monument Heights, Kimberley",http://www.airporthotelkby.co.za/,Northern Cape,Diamandveld
26288,ChIJdRF1EDxypEcRuaPABzhV2l0,Airport Hotel Erfurt,"Binderslebener Landstraße 100, 99092 Erfurt, Germany",0361 658880,+49 361 658880,50.9741269,10.9648523,3.9,https://maps.google.com/?cid=6762811489586815929,"Binderslebener Landstraße 100, Erfurt",http://www.airport-hotel-erfurt.de/,Free State,erfurt
10694,ChIJGdQ98Y4TlR4RDXeGxA5B1lk,Airport Inn & Suites Isando,"6 Electron Ave, Isando, Kempton Park, 1609, South Africa",011 392 5722,+27 11 392 5722,-26.13722,28.19755,3.8,https://maps.google.com/?cid=6473433046074160909,"6 Electron Avenue, Isando, Kempton Park",http://www.airportinn.co.za/,Gauteng,East Rand
26118,ChIJZVhD2NMNtokRfv0mqZJxHtw,Airwell Bed and Breakfast,"35399 Snickersville Turnpike, Purcellville, VA 20132, USA",(540) 554-2166,+1 540-554-2166,39.083864,-77.785369,5,https://maps.google.com/?cid=15861239812362534270,"35399 Snickersville Turnpike, Purcellville",http://airwellbnb.com/,Free State,middleburg
6537,ChIJLXz_Sy0Ewh4RupHxm9_KfX8,Akabeko Boutique Hotel,"Waterfall Farm, Coromandel, 1120, South Africa",072 462 9899,+27 72 462 9899,-25.1630176,30.2991748,4.8,https://maps.google.com/?cid=9186721876648497594,"Waterfall Farm, Coromandel",http://www.akabekohotel.com/,Mpumalanga,Mopani
26722,ChIJK7wPWi0Ewh4R0XKOWJGsupg,Akabeko Boutique Hotel,"Waterfall Farm, Lydenburg, 1120, South Africa",012 335 7589,+27 12 335 7589,-25.180084,30.296661,4.5,https://maps.google.com/?cid=11005298379689194193,"Waterfall Farm, Lydenburg",not available,Mpumalanga,klipskool
27309,ChIJAZv3nbQFwh4RNtN8xX_iWp0,Akabeko Boutique Hotel,"Unnamed, Newlands, Pretoria, 0049, South Africa",not available,not available,-25.1630713,30.2992707,0,https://maps.google.com/?cid=11338624050260661046,"Unnamed, Newlands, Pretoria",http://www.akabekohotel.com/,Mpumalanga,draaikraal
6488,ChIJ02-YHva8zR0RpdYJk54uAhE,Akademie Street Boutique Hotel and Guest House,"5 Akademie St, Franschhoek, 7690, South Africa",082 517 0405,+27 82 517 0405,-33.912524,19.123847,4.7,https://maps.google.com/?cid=1225593307204802213,"5 Akademie Street, Franschhoek",http://www.aka.co.za/,,NULL
22147,ChIJj9FEyXz80x0RMz6iOLsorHs,Akasha Mountain Retreat,"Akasha Farm, Heidelberg (Western Cape), South Africa",082 090 1741,+27 82 090 1741,-33.9987922,20.9548223,5,https://maps.google.com/?cid=8911542547233521203,"Akasha Farm, Heidelberg (Western Cape)",http://www.akasharetreat.co.za/,Western Cape,askraal
34614,ChIJ1YTGTf1M9h4RlIEfZMjFWgU,Akidogo Bed and Breakfast/Guest House,"65 Kingsway St, Warner Beach, Kingsburgh, 4140, South Africa",031 916 5874,+27 31 916 5874,-30.090229,30.861089,4.8,https://maps.google.com/?cid=385838182557516180,"65 Kingsway Street, Warner Beach, Kingsburgh",http://www.akidogo.co.za/,KwaZulu Natal,umbumbulu
34607,ChIJ4wgNTP1M9h4Rw55dWDNp6h0,Akidogo Guest House/Bed and Breakfast,"65 Kingsway Gardens, Warner Beach, Amanzimtoti, 4140, South Africa",031 916 5874,+27 31 916 5874,-30.0904982,30.8611105,4.7,https://maps.google.com/?cid=2155651040896982723,"65 Kingsway Gardens, Warner Beach, Amanzimtoti",https://akidogo-guest-housebed-and-breakfast.business.site/,KwaZulu Natal,umbumbulu
21745,ChIJkdM0vg_ieB4RkLojR-4HIPg,Akima Hillhouse,"75 Main St, Wittedrift, 6603, South Africa",not available,not available,-34.010177,23.3334559,5,https://maps.google.com/?cid=17879299240638003856,"75 Main St, Wittedrift",not available,Western Cape,wittedrif
21746,ChIJvdtCtwDheB4RMkXH98dPDmw,Akima Hillhouse,"Wittedrift, 6603, South Africa",not available,not available,-34.0104296,23.3335217,4.5,https://maps.google.com/?cid=7786248526044284210,Wittedrift,not available,Western Cape,wittedrif
31146,ChIJjwX9BxRlgx4R-M9JFxpdLws,Akkedisbult,"Hopetown, South Africa",078 181 1296,+27 78 181 1296,-29.8632182,23.9826497,5,https://maps.google.com/?cid=805965224963854328,Hopetown,not available,Northern Cape,strydenburg
20137,ChIJAQAAAFyTMxwRUB_K0OtJTKk,Akkediskis Porterville,"Lambert's Bay, 8130, South Africa",not available,not available,-32.0978443,18.3267319,0,https://maps.google.com/?cid=12199206767808880464,Lambert's Bay,not available,Western Cape,graafwater
15871,ChIJx8yEsSWBlh4R54HgcHL1ruw,Akkerlaan Guesthouse,"54 Peter Mokaba St, Potchefstroom, 2531, South Africa",018 293 1213,+27 18 293 1213,-26.70771,27.09398,4.2,https://maps.google.com/?cid=17054838710767485415,"54 Peter Mokaba Street, Potchefstroom",http://www.akkerlaan.co.za/,North West,haaskraal
17265,ChIJKThvMu_jvR4RqzuZRcNW2WA,Akwaaba Lodge,"R52, Doornlaagte, Rustenburg, 0299, South Africa",071 731 7103,+27 71 731 7103,-25.7069604,27.0956434,4.5,https://maps.google.com/?cid=6978704494273575851,"R52, Doornlaagte, Rustenburg",http://www.akwaabalodge.co.za/,North West,buffelshoek
18935,ChIJIySSZjsFlR4RDYSL-sZ0c90,Akweja B&B Accommodation Guest House,"4 Hennie Alberts St, Brackenhurst, Alberton, 1448, South Africa",011 867 4010,+27 11 867 4010,-26.305178,28.094959,4.3,https://maps.google.com/?cid=15957226302659593229,"4 Hennie Alberts Street, Brackenhurst, Alberton",http://www.akweja.co.za/,Gauteng,tokoza
16083,ChIJI5nd9DvMjx4RqzPtfNOOAwg,akwêla guest farm,"Lynchfield turnoff, Roodewal Ave, 9324, South Africa",076 576 8110,+27 76 576 8110,-29.1276052,26.3416827,3.2,https://maps.google.com/?cid=577462216218719147,"Lynchfield turnoff, Roodewal Avenue",http://www.akwelaguestfarm.co.za/,North West,stillerus
24188,ChIJ4Um8o-Db1moRcbr--dkQA8s,Akyra Lodge Trentham Accommodation,"2A Gamble St, Trentham VIC 3458, Australia",0487 944 433,+61 487 944 433,-37.3918061,144.3256546,5,https://maps.google.com/?cid=14628554543017671281,"2A Gamble Street, Trentham",http://www.akyralodge.com.au/,Free State,tylden
17204,ChIJ7YF8jH3VGxURanldof0tG_A,Al Amer,"As Suwayda, Syria",016 312 913,+963 16 312 913,32.7131387,36.5731323,3.8,https://maps.google.com/?cid=17301472960831125866,As Suwayda,not available,North West,bosra
6599,ChIJG5jR0TK2ThQRiqaknmqV3N8,Al Hamd Hotel,"Qism Qena, Qena, Qena Governorate, Egypt",096 5210640,+20 96 5210640,26.1743099,32.731584,2.9,https://maps.google.com/?cid=16130932250494936714,"Qism Qena, Qena",not available,Qena Governorate,Far North
34348,ChIJ34Fi3VIH9x4R403HmTI83Po,Al Hamra Boutique Hotel,"143 Villa Rd, Brickfield, Durban, 4067, South Africa",031 811 6737,+27 31 811 6737,-29.8394071,30.9891217,3.9,https://maps.google.com/?cid=18076389192384335331,"143 Villa Road, Brickfield, Durban",http://alhamrahoteldurban.wixsite.com/,KwaZulu Natal,sydenham
34485,ChIJ1zUnlH0U9x4R4pMKA1SXk0Y,Al Marrakesh,"83 Hilary Dr, Ballito, Dolphin Coast, 4420, South Africa",073 153 4451,+27 73 153 4451,-29.53169,31.21566,3.5,https://maps.google.com/?cid=5085574791315493858,"83 Hilary Drive, Ballito, Dolphin Coast",http://www.ballitoguesthouse.com/,KwaZulu Natal,tinley manor estate
6598,ChIJNfy5G0AWSRQR5RKvyI7F52s,Al Moudira Hotel,"46 El-Aziz Bellah, El-Zaytoun Sharkeya, El-Zaytoun, Cairo Governorate 11321, Egypt",095 2551440,+20 95 2551440,25.684485,32.552691,4.2,https://maps.google.com/?cid=7775400498721395429,"46 El-Aziz Bellah, El-Zaytoun Sharkeya, El-Zaytoun",http://www.moudira.com/,Qena Governorate,Far North
17203,ChIJ4wHyPf9_GRUR920KQii5XQw,Al Rabee Hotel فندق الربيع,"Al Maqwas, As Suwayda, Syria",0930 300 190,+963 930 300 190,32.7055271,36.6076422,2,https://maps.google.com/?cid=891071883847036407,As Suwayda,not available,North West,bosra
15251,ChIJe6Fyn_7FwB4RDYnDD7-Sf4Y,Al Thandiwe Safaris,"R518, Mokopane, 0600, South Africa",087 550 0858,+27 87 550 0858,-24.3156036,29.1391433,5,https://maps.google.com/?cid=9691626272425478413,"R518, Mokopane",http://www.althandiwesafaris.com/,Limpopo,welkom
10715,ChIJz_3yLgiqNBwRgje4n7fnEpg,Alabaster Box B&B,"88 Tortilles Crescent, Muburgpark, Myburgh Park, Langebaan, 7357, South Africa",072 019 9411,+27 72 019 9411,-33.0978,18.04749,4.4,https://maps.google.com/?cid=10958075619190519682,"88 Tortilles Crescent, Muburgpark, Langebaan",not available,Western Cape,West Coast DC
34262,ChIJA5jZDOewWB4RDQis8XgSWt4,Alan's Rest Bed & Breakfast,"642 Outlook Rd, Southbroom, 4277, South Africa",039 316 6270,+27 39 316 6270,-30.9313317,30.3109159,4.8,https://maps.google.com/?cid=16022138934983919629,"642 Outlook Road, Southbroom",http://www.alansrest.co.za/,KwaZulu Natal,zingolweni
34590,ChIJL6ozi1RN9h4R2LlJPlW-yr0,Alante LODGE,"17 Inyoni Cres, Amanzimtoti, Durban, 4126, South Africa",031 903 7227,+27 31 903 7227,-30.0433695,30.8931908,4.4,https://maps.google.com/?cid=13675952491790449112,"17 Inyoni Crescent, Amanzimtoti, Durban",http://www.alantelodge.co.za/,KwaZulu Natal,umbogintwini
15114,ChIJK9-2FDxwm4ARi9sm75lVpTg,Alarm Line Holbrooke Hotel,"212 W Main St, Grass Valley, CA 95945, USA",(530) 273-2388,+1 530-273-2388,39.2193396,-121.0636307,0,https://maps.google.com/?cid=4081762756911881099,"212 West Main Street, Grass Valley",http://holbrooke.com/,Limpopo,grass valley
17568,ChIJIRiwSiJVIFcRUYe-gDLvhgE,Alaska Inn,"411 4th Ave, Bethel, AK 99559, USA",(907) 543-1221,+1 907-543-1221,60.7953902,-161.7653484,1,https://maps.google.com/?cid=110038241104529233,"411 4th Avenue, Bethel",not available,North West,bethel
21174,ChIJuYUe4IhXzB0RDea1kN0JwMQ,Alba Guest Farm,"Vissershok Rd, Durbanville, Cape Town, 7551, South Africa",021 975 3132,+27 21 975 3132,-33.8068034,18.6220044,4.4,https://maps.google.com/?cid=14177342474182583821,"Vissershok Road, Durbanville, Cape Town",http://www.albaguestfarm.co.za/,Western Cape,vissershok
21956,ChIJSRPwiv6ozR0R_U2-9FDkDc8,Alba Guest House,"16 Lille, Courtrai, Paarl, 7646, South Africa",072 997 6953,+27 72 997 6953,-33.77209,18.95327,4.4,https://maps.google.com/?cid=14919832176902950397,"16 Lille, Courtrai, Paarl",http://www.albahouse.co.za/,Western Cape,paarl
6456,ChIJ-4lbBrap9x4Rlt1SmTMKP2I,Albany Hotel,"225 Anton Lembede St, Durban Central, Durban, 4001, South Africa",031 304 4381,+27 31 304 4381,-29.8591369,31.0275215,3.3,https://maps.google.com/?cid=7079388355981663638,"225 Anton Lembede Street, Durban Central, Durban",http://www.albanyhotel.co.za/,KwaZulu-Natal,Durban Metro
19570,ChIJnYvweAEWlR4RVj9WhrS-taQ,Albatross Bed and Breakfast,"15 Agate St, Farrarmere, Benoni, 1501, South Africa",not available,not available,-26.1499797,28.2963345,3.9,https://maps.google.com/?cid=11868602075562000214,"15 Agate Street, Farrarmere, Benoni",https://www.housealbatross.co.za/,Gauteng,brentwood park
23222,ChIJC8mULDVp0h0R0vW7FsSrCwE,Albatross Country House,"10 Silwerstrand Boulevard, Silwerstrand Golf and River Estate, Robertson, 6705, South Africa",083 652 2105,+27 83 652 2105,-33.808552,19.855194,4.3,https://maps.google.com/?cid=75342677465101778,"10 Silwerstrand Boulevard, Robertson",https://www.albatrosscountryhouse.co.za/,Western Cape,robertson
34251,ChIJe9fnl8SwWB4R571olwlWMrI,Albatross Guest House,"Outlook Road 56, Southbroom, 4277, South Africa",039 316 6572,+27 39 316 6572,-30.9321978,30.310203,3.5,https://maps.google.com/?cid=12840420086781623783,"Outlook Road 56, Southbroom",http://www.albatrossguesthouse.co.za/,KwaZulu Natal,zingolweni
21130,ChIJrZp9vSo-zB0RTZnxFeohaOk,Albatross House,"37 Victory Way, Simons Kloof, Cape Town, 7995, South Africa",021 786 5906,+27 21 786 5906,-34.195805,18.428411,4.4,https://maps.google.com/?cid=16818730097689336141,"37 Victory Way, Simons Kloof, Cape Town",http://www.albatrosshouse.co.za/,Western Cape,victory hill
21303,ChIJ-6fz3--lNBwRpWXBb61W-6A,Albatross Nest Accommodation,"49 Van Spilberg Rd, Saldanha, 7395, South Africa",082 524 8250,+27 82 524 8250,-33.00261,17.93977,5,https://maps.google.com/?cid=11599960568127120805,"49 Van Spilberg Road, Saldanha",http://www.albatrossnest.co.za/,Western Cape,vredenburg
22065,ChIJWfuJNA7ieB4Rv3wHSiEEX9g,Albergo For Backpackers,"8 Church St, Plettenberg Bay, 6600, South Africa",044 533 4434,+27 44 533 4434,-34.0537674,23.3718272,4.4,https://maps.google.com/?cid=15591184976002383039,"8 Church Street, Plettenberg Bay",http://www.albergo.co.za/,Western Cape,plettenbergbaai
26025,ChIJWdTB34HAgUcRglc6QhXTlLw,Albergo La Spia d'Italia,"Via dei Francesi, 2, 46040 Solferino MN, Italy",0376 854982,+39 0376 854982,45.37256,10.566956,3.4,https://maps.google.com/?cid=13588718063942522754,"Via dei Francesi, 2, Solferino",http://www.albergolaspiaditalia.com/,Free State,solferino
26027,ChIJpY167oLAgUcRomCbC1iSFNw,Albergo Locanda Avanguardia,"Piazza Guglielmo Marconi, 17, 46040 Solferino MN, Italy",0376 855028,+39 0376 855028,45.36795,10.5672625,4.4,https://maps.google.com/?cid=15858461094727868578,"Piazza Guglielmo Marconi, 17, Solferino",http://www.avanguardia-solferino.it/,Free State,solferino
26026,ChIJdR-ZM36_gUcRIilUx9nG-KE,"Albergo Ristorante Alla Vittoria ""Da Renato""","Via Ossario, 27, 46040 Solferino MN, Italy",0376 854051,+39 0376 854051,45.3734021,10.5659488,4.5,https://maps.google.com/?cid=11671297072985024802,"Via Ossario, 27, Solferino",not available,Free State,solferino
26043,ChIJyynG2cO4gUcR_mxFlhPgEN0,Albergo Ristorante La Pieve,"Via Giacomo Matteotti, 14, 46046 Medole MN, Italy",0376 898208,+39 0376 898208,45.326487,10.519517,4,https://maps.google.com/?cid=15929478256739577086,"Via Giacomo Matteotti, 14, Medole",http://www.lapievehotel.com/,Free State,solferino
34196,ChIJ8dA82jS89h4RgZfetzr6hx8,Albert Falls Lodge & Conference Centre,"8 Thorntree Road, Albert Falls, 3220, South Africa",071 373 5218,+27 71 373 5218,-29.448175,30.4299805,3,https://maps.google.com/?cid=2272059667131570049,"8 Thorntree Road, Albert Falls",http://albertfallscountryestate.co.za/index.html,KwaZulu Natal,harden heights
